clue_fraction,target,coinc_acc,coinc_sens,coinc_spec,unk_acc_initial_guess,unk_acc_dynamics_coinc,unk_acc_numpy_conflict_mask,exact_initial,exact_dynamics,exact_numpy
0.35,99,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.35,182,0.846604938271605,0.4783950617283951,0.887517146776406,0.22641509433962265,0.7924528301886793,0.1320754716981132,0,0,0
0.35,138,0.7709876543209877,0.2191358024691358,0.8323045267489712,0.03773584905660377,0.11320754716981132,0.05660377358490566,0,0,0
0.35,37,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.35,170,0.9925925925925926,1.0,0.9917695473251029,0.9622641509433962,1.0,1.0,0,1,1
0.35,124,0.8506172839506173,0.4104938271604938,0.899519890260631,0.24528301886792453,0.1320754716981132,0.37735849056603776,0,0,0
0.35,31,0.7888888888888889,0.29012345679012347,0.8443072702331962,0.16981132075471697,0.03773584905660377,0.2641509433962264,0,0,0
0.4,80,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,122,0.9969135802469136,1.0,0.9965706447187929,1.0,1.0,1.0,1,1,1
0.4,110,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,82,0.9256172839506173,0.691358024691358,0.9516460905349794,0.42857142857142855,1.0,1.0,0,1,1
0.4,131,0.8595679012345679,0.5092592592592593,0.8984910836762688,0.20408163265306123,1.0,1.0,0,1,1
0.4,85,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,154,0.9993827160493827,1.0,0.9993141289437586,1.0,1.0,1.0,1,1,1
0.4,115,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,165,0.962037037037037,0.8487654320987654,0.9746227709190672,0.7346938775510204,1.0,1.0,0,1,1
0.4,67,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,42,0.9932098765432099,0.9753086419753086,0.99519890260631,1.0,1.0,1.0,1,1,1
0.4,77,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,20,0.8774691358024691,0.5246913580246914,0.9166666666666666,0.16326530612244897,1.0,1.0,0,1,1
0.4,113,0.9459876543209876,0.8302469135802469,0.9588477366255144,0.4489795918367347,1.0,1.0,0,1,1
0.4,14,0.9972222222222222,1.0,0.9969135802469136,1.0,1.0,1.0,1,1,1
0.4,69,0.9228395061728395,0.7283950617283951,0.9444444444444444,0.5510204081632653,1.0,1.0,0,1,1
0.4,59,0.9978395061728395,1.0,0.997599451303155,1.0,1.0,1.0,1,1,1
0.4,168,0.9996913580246913,1.0,0.9996570644718793,1.0,1.0,1.0,1,1,1
0.4,25,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,48,0.9978395061728395,1.0,0.997599451303155,1.0,1.0,1.0,1,1,1
0.4,96,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,3,0.9981481481481481,1.0,0.9979423868312757,1.0,1.0,1.0,1,1,1
0.4,88,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.4,182,0.9981481481481481,1.0,0.9979423868312757,1.0,1.0,1.0,1,1,1
0.4,34,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,163,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,38,0.9962962962962963,1.0,0.9958847736625515,1.0,1.0,1.0,1,1,1
0.5,199,0.9984567901234568,1.0,0.9982853223593965,1.0,1.0,1.0,1,1,1
0.5,57,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,142,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,17,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,188,0.9981481481481481,1.0,0.9979423868312757,1.0,1.0,1.0,1,1,1
0.5,41,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,120,0.9922839506172839,0.9907407407407407,0.9924554183813443,0.926829268292683,1.0,1.0,0,1,1
0.5,47,0.9981481481481481,1.0,0.9979423868312757,1.0,1.0,1.0,1,1,1
0.5,49,0.9996913580246913,1.0,0.9996570644718793,1.0,1.0,1.0,1,1,1
0.5,109,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,113,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,132,0.9984567901234568,1.0,0.9982853223593965,1.0,1.0,1.0,1,1,1
0.5,122,0.9959876543209877,1.0,0.9955418381344308,1.0,1.0,1.0,1,1,1
0.5,59,0.9978395061728395,1.0,0.997599451303155,1.0,1.0,1.0,1,1,1
0.5,154,0.9993827160493827,1.0,0.9993141289437586,1.0,1.0,1.0,1,1,1
0.5,79,0.9996913580246913,1.0,0.9996570644718793,1.0,1.0,1.0,1,1,1
0.5,177,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,69,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,93,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,82,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,45,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
0.5,98,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
