clue_fraction,n_known,target,iterations,top1_initial,top1_final,unknown_cell_acc_initial,unknown_cell_acc_final,exact_initial,exact_final
0.7,57,300,2,1,1,1.0,1.0,1,1
0.7,57,762,2,1,1,1.0,1.0,1,1
0.7,57,934,2,1,1,1.0,1.0,1,1
0.7,57,1711,2,1,1,1.0,1.0,1,1
0.7,57,1833,2,1,1,1.0,1.0,1,1
0.7,57,63,2,1,1,1.0,1.0,1,1
0.7,57,999,2,1,1,1.0,1.0,1,1
0.7,57,1312,2,1,1,1.0,1.0,1,1
0.7,57,750,2,1,1,1.0,1.0,1,1
0.7,57,411,2,1,1,1.0,1.0,1,1
0.7,57,1924,2,1,1,1.0,1.0,1,1
0.7,57,644,2,1,1,1.0,1.0,1,1
0.7,57,1069,2,1,1,1.0,1.0,1,1
0.7,57,548,2,1,1,1.0,1.0,1,1
0.7,57,825,2,1,1,1.0,1.0,1,1
0.7,57,1208,2,1,1,1.0,1.0,1,1
0.7,57,75,2,1,1,1.0,1.0,1,1
0.7,57,45,2,1,1,1.0,1.0,1,1
0.7,57,126,2,1,1,1.0,1.0,1,1
0.7,57,1027,2,1,1,1.0,1.0,1,1
0.7,57,1793,2,1,1,1.0,1.0,1,1
0.7,57,73,2,1,1,1.0,1.0,1,1
0.7,57,1180,2,1,1,1.0,1.0,1,1
0.7,57,524,2,1,1,1.0,1.0,1,1
0.7,57,1176,2,1,1,1.0,1.0,1,1
0.7,57,631,2,1,1,1.0,1.0,1,1
0.7,57,1964,2,1,1,1.0,1.0,1,1
0.7,57,937,2,1,1,1.0,1.0,1,1
0.7,57,1459,2,1,1,1.0,1.0,1,1
0.7,57,572,2,1,1,1.0,1.0,1,1
0.7,57,1408,2,1,1,1.0,1.0,1,1
0.7,57,208,2,1,1,1.0,1.0,1,1
0.7,57,979,2,1,1,1.0,1.0,1,1
0.7,57,1030,2,1,1,1.0,1.0,1,1
0.7,57,1196,2,1,1,1.0,1.0,1,1
0.7,57,1145,2,1,1,1.0,1.0,1,1
0.7,57,37,2,1,1,1.0,1.0,1,1
0.7,57,798,2,1,1,1.0,1.0,1,1
0.7,57,273,2,1,1,1.0,1.0,1,1
0.7,57,219,2,1,1,1.0,1.0,1,1
0.7,57,645,2,1,1,1.0,1.0,1,1
0.7,57,1800,2,1,1,1.0,1.0,1,1
0.7,57,1190,2,1,1,1.0,1.0,1,1
0.7,57,1405,2,1,1,1.0,1.0,1,1
0.7,57,159,2,1,1,1.0,1.0,1,1
0.7,57,948,2,1,1,1.0,1.0,1,1
0.7,57,1024,2,1,1,1.0,1.0,1,1
0.7,57,1602,2,1,1,1.0,1.0,1,1
0.7,57,1099,2,1,1,1.0,1.0,1,1
0.7,57,1235,2,1,1,1.0,1.0,1,1
0.7,57,1596,2,1,1,1.0,1.0,1,1
0.7,57,1085,2,1,1,1.0,1.0,1,1
0.7,57,1840,2,1,1,1.0,1.0,1,1
0.7,57,1860,2,1,1,1.0,1.0,1,1
0.7,57,624,2,1,1,1.0,1.0,1,1
0.7,57,639,2,1,1,1.0,1.0,1,1
0.7,57,1789,2,1,1,1.0,1.0,1,1
0.7,57,814,2,1,1,1.0,1.0,1,1
0.7,57,1223,2,1,1,1.0,1.0,1,1
0.7,57,1281,2,1,1,1.0,1.0,1,1
0.7,57,340,2,1,1,1.0,1.0,1,1
0.7,57,711,2,1,1,1.0,1.0,1,1
0.7,57,752,2,1,1,1.0,1.0,1,1
0.7,57,1903,2,1,1,1.0,1.0,1,1
0.7,57,30,2,1,1,1.0,1.0,1,1
0.7,57,1947,2,1,1,1.0,1.0,1,1
0.7,57,1127,2,1,1,1.0,1.0,1,1
0.7,57,1211,2,1,1,1.0,1.0,1,1
0.7,57,1997,2,1,1,1.0,1.0,1,1
0.7,57,685,2,1,1,1.0,1.0,1,1
0.7,57,163,2,1,1,1.0,1.0,1,1
0.7,57,1472,2,1,1,1.0,1.0,1,1
0.7,57,965,2,1,1,1.0,1.0,1,1
0.7,57,1999,2,1,1,1.0,1.0,1,1
0.7,57,1799,2,1,1,1.0,1.0,1,1
0.7,57,1638,2,1,1,1.0,1.0,1,1
0.7,57,1625,2,1,1,1.0,1.0,1,1
0.7,57,703,2,1,1,1.0,1.0,1,1
0.7,57,469,2,1,1,1.0,1.0,1,1
0.7,57,117,2,1,1,1.0,1.0,1,1
0.7,57,1777,2,1,1,1.0,1.0,1,1
0.7,57,1117,2,1,1,1.0,1.0,1,1
0.7,57,301,2,1,1,1.0,1.0,1,1
0.7,57,929,2,1,1,1.0,1.0,1,1
0.7,57,1939,2,1,1,1.0,1.0,1,1
0.7,57,279,2,1,1,1.0,1.0,1,1
0.7,57,605,2,1,1,1.0,1.0,1,1
0.7,57,397,2,1,1,1.0,1.0,1,1
0.7,57,1243,2,1,1,1.0,1.0,1,1
0.9,73,840,2,1,1,1.0,1.0,1,1
0.9,73,1274,2,1,1,1.0,1.0,1,1
0.9,73,1085,2,1,1,1.0,1.0,1,1
0.9,73,133,2,1,1,1.0,1.0,1,1
0.9,73,258,2,1,1,1.0,1.0,1,1
0.9,73,663,2,1,1,1.0,1.0,1,1
0.9,73,871,2,1,1,1.0,1.0,1,1
0.9,73,1312,2,1,1,1.0,1.0,1,1
0.9,73,418,2,1,1,1.0,1.0,1,1
0.9,73,319,2,1,1,1.0,1.0,1,1
0.9,73,1864,2,1,1,1.0,1.0,1,1
0.9,73,382,2,1,1,1.0,1.0,1,1
0.9,73,116,2,1,1,1.0,1.0,1,1
0.9,73,317,2,1,1,1.0,1.0,1,1
0.9,73,1103,2,1,1,1.0,1.0,1,1
0.9,73,1965,2,1,1,1.0,1.0,1,1
0.9,73,286,2,1,1,1.0,1.0,1,1
0.9,73,1619,2,1,1,1.0,1.0,1,1
0.9,73,838,2,1,1,1.0,1.0,1,1
0.9,73,1510,2,1,1,1.0,1.0,1,1
0.9,73,130,2,1,1,1.0,1.0,1,1
0.9,73,318,2,1,1,1.0,1.0,1,1
0.9,73,268,2,1,1,1.0,1.0,1,1
0.9,73,648,2,1,1,1.0,1.0,1,1
0.9,73,625,2,1,1,1.0,1.0,1,1
0.9,73,96,2,1,1,1.0,1.0,1,1
0.9,73,1360,2,1,1,1.0,1.0,1,1
0.9,73,1464,2,1,1,1.0,1.0,1,1
0.9,73,1790,2,1,1,1.0,1.0,1,1
0.9,73,1608,2,1,1,1.0,1.0,1,1
0.9,73,1657,2,1,1,1.0,1.0,1,1
0.9,73,834,2,1,1,1.0,1.0,1,1
0.9,73,1527,2,1,1,1.0,1.0,1,1
0.9,73,463,2,1,1,1.0,1.0,1,1
0.9,73,1483,2,1,1,1.0,1.0,1,1
0.9,73,169,2,1,1,1.0,1.0,1,1
0.9,73,534,2,1,1,1.0,1.0,1,1
0.9,73,1147,2,1,1,1.0,1.0,1,1
0.9,73,1220,2,1,1,1.0,1.0,1,1
0.9,73,1914,2,1,1,1.0,1.0,1,1
0.9,73,949,2,1,1,1.0,1.0,1,1
0.9,73,232,2,1,1,1.0,1.0,1,1
0.9,73,1101,2,1,1,1.0,1.0,1,1
0.9,73,1514,2,1,1,1.0,1.0,1,1
0.9,73,97,2,1,1,1.0,1.0,1,1
0.9,73,874,2,1,1,1.0,1.0,1,1
0.9,73,1359,2,1,1,1.0,1.0,1,1
0.9,73,560,2,1,1,1.0,1.0,1,1
0.9,73,1107,2,1,1,1.0,1.0,1,1
0.9,73,803,2,1,1,1.0,1.0,1,1
0.9,73,1455,2,1,1,1.0,1.0,1,1
0.9,73,1559,2,1,1,1.0,1.0,1,1
0.9,73,537,2,1,1,1.0,1.0,1,1
0.9,73,1821,2,1,1,1.0,1.0,1,1
0.9,73,351,2,1,1,1.0,1.0,1,1
0.9,73,684,2,1,1,1.0,1.0,1,1
0.9,73,1203,2,1,1,1.0,1.0,1,1
0.9,73,1624,2,1,1,1.0,1.0,1,1
0.9,73,356,2,1,1,1.0,1.0,1,1
0.9,73,1350,2,1,1,1.0,1.0,1,1
0.9,73,1907,2,1,1,1.0,1.0,1,1
0.9,73,1797,2,1,1,1.0,1.0,1,1
0.9,73,1435,2,1,1,1.0,1.0,1,1
0.9,73,1256,2,1,1,1.0,1.0,1,1
0.9,73,1905,2,1,1,1.0,1.0,1,1
0.9,73,457,2,1,1,1.0,1.0,1,1
0.9,73,1345,2,1,1,1.0,1.0,1,1
0.9,73,1449,2,1,1,1.0,1.0,1,1
0.9,73,1811,2,1,1,1.0,1.0,1,1
0.9,73,1551,2,1,1,1.0,1.0,1,1
0.9,73,1462,2,1,1,1.0,1.0,1,1
0.9,73,272,2,1,1,1.0,1.0,1,1
0.9,73,394,2,1,1,1.0,1.0,1,1
0.9,73,544,2,1,1,1.0,1.0,1,1
0.9,73,1660,2,1,1,1.0,1.0,1,1
0.9,73,1042,2,1,1,1.0,1.0,1,1
0.9,73,16,2,1,1,1.0,1.0,1,1
0.9,73,1445,2,1,1,1.0,1.0,1,1
0.9,73,1143,2,1,1,1.0,1.0,1,1
0.9,73,898,2,1,1,1.0,1.0,1,1
0.9,73,477,2,1,1,1.0,1.0,1,1
0.9,73,1033,2,1,1,1.0,1.0,1,1
0.9,73,1316,2,1,1,1.0,1.0,1,1
0.9,73,1857,2,1,1,1.0,1.0,1,1
0.9,73,1835,2,1,1,1.0,1.0,1,1
0.9,73,1819,2,1,1,1.0,1.0,1,1
0.9,73,1795,2,1,1,1.0,1.0,1,1
0.9,73,1631,2,1,1,1.0,1.0,1,1
0.9,73,306,2,1,1,1.0,1.0,1,1
0.9,73,1702,2,1,1,1.0,1.0,1,1
0.9,73,1678,2,1,1,1.0,1.0,1,1
0.9,73,1812,2,1,1,1.0,1.0,1,1
0.9,73,991,2,1,1,1.0,1.0,1,1
0.9,73,1104,2,1,1,1.0,1.0,1,1
0.9,73,919,2,1,1,1.0,1.0,1,1
0.9,73,1853,2,1,1,1.0,1.0,1,1
0.9,73,1672,2,1,1,1.0,1.0,1,1
0.9,73,91,2,1,1,1.0,1.0,1,1
0.9,73,678,2,1,1,1.0,1.0,1,1
0.9,73,1492,2,1,1,1.0,1.0,1,1
1.0,81,997,1,1,1,1.0,1.0,1,1
1.0,81,355,1,1,1,1.0,1.0,1,1
1.0,81,1135,1,1,1,1.0,1.0,1,1
1.0,81,1345,1,1,1,1.0,1.0,1,1
1.0,81,120,1,1,1,1.0,1.0,1,1
1.0,81,1133,1,1,1,1.0,1.0,1,1
1.0,81,1052,1,1,1,1.0,1.0,1,1
1.0,81,356,1,1,1,1.0,1.0,1,1
1.0,81,161,1,1,1,1.0,1.0,1,1
1.0,81,910,1,1,1,1.0,1.0,1,1
1.0,81,484,1,1,1,1.0,1.0,1,1
1.0,81,259,1,1,1,1.0,1.0,1,1
1.0,81,794,1,1,1,1.0,1.0,1,1
1.0,81,1495,1,1,1,1.0,1.0,1,1
1.0,81,773,1,1,1,1.0,1.0,1,1
1.0,81,995,1,1,1,1.0,1.0,1,1
1.0,81,332,1,1,1,1.0,1.0,1,1
1.0,81,205,1,1,1,1.0,1.0,1,1
1.0,81,1584,1,1,1,1.0,1.0,1,1
1.0,81,1775,1,1,1,1.0,1.0,1,1
1.0,81,705,1,1,1,1.0,1.0,1,1
1.0,81,1720,1,1,1,1.0,1.0,1,1
1.0,81,758,1,1,1,1.0,1.0,1,1
1.0,81,965,1,1,1,1.0,1.0,1,1
1.0,81,1352,1,1,1,1.0,1.0,1,1
1.0,81,437,1,1,1,1.0,1.0,1,1
1.0,81,553,1,1,1,1.0,1.0,1,1
1.0,81,49,1,1,1,1.0,1.0,1,1
1.0,81,18,1,1,1,1.0,1.0,1,1
1.0,81,1050,1,1,1,1.0,1.0,1,1
1.0,81,1448,1,1,1,1.0,1.0,1,1
1.0,81,919,1,1,1,1.0,1.0,1,1
1.0,81,188,1,1,1,1.0,1.0,1,1
1.0,81,363,1,1,1,1.0,1.0,1,1
1.0,81,1109,1,1,1,1.0,1.0,1,1
1.0,81,821,1,1,1,1.0,1.0,1,1
1.0,81,118,1,1,1,1.0,1.0,1,1
1.0,81,727,1,1,1,1.0,1.0,1,1
1.0,81,1683,1,1,1,1.0,1.0,1,1
1.0,81,669,1,1,1,1.0,1.0,1,1
1.0,81,820,1,1,1,1.0,1.0,1,1
1.0,81,806,1,1,1,1.0,1.0,1,1
1.0,81,285,1,1,1,1.0,1.0,1,1
1.0,81,1618,1,1,1,1.0,1.0,1,1
1.0,81,166,1,1,1,1.0,1.0,1,1
1.0,81,440,1,1,1,1.0,1.0,1,1
1.0,81,691,1,1,1,1.0,1.0,1,1
1.0,81,1651,1,1,1,1.0,1.0,1,1
1.0,81,149,1,1,1,1.0,1.0,1,1
1.0,81,614,1,1,1,1.0,1.0,1,1
1.0,81,656,1,1,1,1.0,1.0,1,1
1.0,81,1814,1,1,1,1.0,1.0,1,1
1.0,81,951,1,1,1,1.0,1.0,1,1
1.0,81,1059,1,1,1,1.0,1.0,1,1
1.0,81,1048,1,1,1,1.0,1.0,1,1
1.0,81,636,1,1,1,1.0,1.0,1,1
1.0,81,574,1,1,1,1.0,1.0,1,1
1.0,81,1339,1,1,1,1.0,1.0,1,1
1.0,81,1926,1,1,1,1.0,1.0,1,1
1.0,81,69,1,1,1,1.0,1.0,1,1
1.0,81,1162,1,1,1,1.0,1.0,1,1
1.0,81,1066,1,1,1,1.0,1.0,1,1
1.0,81,1863,1,1,1,1.0,1.0,1,1
1.0,81,622,1,1,1,1.0,1.0,1,1
1.0,81,1212,1,1,1,1.0,1.0,1,1
1.0,81,442,1,1,1,1.0,1.0,1,1
1.0,81,1991,1,1,1,1.0,1.0,1,1
1.0,81,1016,1,1,1,1.0,1.0,1,1
1.0,81,1634,1,1,1,1.0,1.0,1,1
1.0,81,1068,1,1,1,1.0,1.0,1,1
1.0,81,387,1,1,1,1.0,1.0,1,1
1.0,81,1351,1,1,1,1.0,1.0,1,1
1.0,81,926,1,1,1,1.0,1.0,1,1
1.0,81,606,1,1,1,1.0,1.0,1,1
1.0,81,702,1,1,1,1.0,1.0,1,1
1.0,81,1896,1,1,1,1.0,1.0,1,1
1.0,81,1191,1,1,1,1.0,1.0,1,1
1.0,81,1801,1,1,1,1.0,1.0,1,1
1.0,81,1753,1,1,1,1.0,1.0,1,1
1.0,81,128,1,1,1,1.0,1.0,1,1
1.0,81,545,1,1,1,1.0,1.0,1,1
1.0,81,1184,1,1,1,1.0,1.0,1,1
1.0,81,1782,1,1,1,1.0,1.0,1,1
1.0,81,565,1,1,1,1.0,1.0,1,1
1.0,81,1570,1,1,1,1.0,1.0,1,1
1.0,81,1812,1,1,1,1.0,1.0,1,1
1.0,81,182,1,1,1,1.0,1.0,1,1
1.0,81,1668,1,1,1,1.0,1.0,1,1
1.0,81,1427,1,1,1,1.0,1.0,1,1
1.0,81,1732,1,1,1,1.0,1.0,1,1
1.0,81,1743,1,1,1,1.0,1.0,1,1
1.0,81,1353,1,1,1,1.0,1.0,1,1
1.0,81,297,1,1,1,1.0,1.0,1,1
1.0,81,1825,1,1,1,1.0,1.0,1,1
1.0,81,1505,1,1,1,1.0,1.0,1,1
1.0,81,1414,1,1,1,1.0,1.0,1,1
1.0,81,1336,1,1,1,1.0,1.0,1,1
1.0,81,1977,1,1,1,1.0,1.0,1,1
1.0,81,303,1,1,1,1.0,1.0,1,1
1.0,81,325,1,1,1,1.0,1.0,1,1
