dataset,sigma,target,cleaned_overlap,exact,knn_exact
CIFAR-100 (gray),0.3,29,1.0,1,1
CIFAR-100 (gray),0.3,194,1.0,1,1
CIFAR-100 (gray),0.3,44,0.22666666666666666,0,1
CIFAR-100 (gray),0.3,132,1.0,1,1
CIFAR-100 (gray),0.3,167,1.0,1,1
CIFAR-100 (gray),0.3,20,1.0,1,1
CIFAR-100 (gray),0.3,194,1.0,1,1
CIFAR-100 (gray),0.3,7,1.0,1,1
CIFAR-100 (gray),0.3,115,1.0,1,1
CIFAR-100 (gray),0.3,143,0.19333333333333333,0,1
CIFAR-100 (gray),0.3,157,1.0,1,1
CIFAR-100 (gray),0.3,138,1.0,1,1
CIFAR-100 (gray),0.3,196,1.0,1,1
CIFAR-100 (gray),0.3,35,1.0,1,1
CIFAR-100 (gray),0.3,72,1.0,1,1
CIFAR-100 (gray),0.3,87,1.0,1,1
CIFAR-100 (gray),0.3,85,1.0,1,1
CIFAR-100 (gray),0.3,88,0.20666666666666667,0,1
CIFAR-100 (gray),0.3,94,1.0,1,1
CIFAR-100 (gray),0.3,33,1.0,1,1
CIFAR-100 (gray),0.3,167,1.0,1,1
CIFAR-100 (gray),0.3,162,0.24666666666666667,0,1
CIFAR-100 (gray),0.3,175,1.0,1,1
CIFAR-100 (gray),0.3,128,1.0,1,1
CIFAR-100 (gray),0.3,132,1.0,1,1
CIFAR-100 (gray),0.3,123,1.0,1,1
CIFAR-100 (gray),0.3,21,1.0,1,1
CIFAR-100 (gray),0.3,40,1.0,1,1
CIFAR-100 (gray),0.3,175,1.0,1,1
CIFAR-100 (gray),0.3,48,1.0,1,1
CIFAR-100 (gray),0.3,53,1.0,1,1
CIFAR-100 (gray),0.3,61,1.0,1,1
CIFAR-100 (gray),0.3,102,1.0,1,1
CIFAR-100 (gray),0.3,46,1.0,1,1
CIFAR-100 (gray),0.3,44,1.0,1,1
CIFAR-100 (gray),0.3,45,1.0,1,1
CIFAR-100 (gray),0.3,18,1.0,1,1
CIFAR-100 (gray),0.3,109,1.0,1,1
CIFAR-100 (gray),0.3,189,1.0,1,1
CIFAR-100 (gray),0.3,127,1.0,1,1
CIFAR-100 (gray),0.3,64,1.0,1,1
CIFAR-100 (gray),0.3,129,0.2,0,1
CIFAR-100 (gray),0.3,80,1.0,1,1
CIFAR-100 (gray),0.3,6,1.0,1,1
CIFAR-100 (gray),0.3,180,1.0,1,1
CIFAR-100 (gray),0.3,75,0.20666666666666667,0,1
CIFAR-100 (gray),0.3,96,1.0,1,1
CIFAR-100 (gray),0.3,52,1.0,1,1
CIFAR-100 (gray),0.3,22,1.0,1,1
CIFAR-100 (gray),0.3,126,1.0,1,1
CIFAR-100 (gray),0.3,94,0.19333333333333333,0,1
CIFAR-100 (gray),0.3,45,1.0,1,1
CIFAR-100 (gray),0.3,70,1.0,1,1
CIFAR-100 (gray),0.3,26,1.0,1,1
CIFAR-100 (gray),0.3,120,0.18666666666666668,0,1
CIFAR-100 (gray),0.3,165,1.0,1,1
CIFAR-100 (gray),0.3,179,1.0,1,1
CIFAR-100 (gray),0.3,104,1.0,1,1
CIFAR-100 (gray),0.3,38,1.0,1,1
CIFAR-100 (gray),0.3,7,1.0,1,1
CIFAR-100 (gray),0.3,24,1.0,1,1
CIFAR-100 (gray),0.3,132,1.0,1,1
CIFAR-100 (gray),0.3,15,1.0,1,1
CIFAR-100 (gray),0.3,148,1.0,1,1
CIFAR-100 (gray),0.3,2,1.0,1,1
CIFAR-100 (gray),0.3,169,1.0,1,1
CIFAR-100 (gray),0.3,190,1.0,1,1
CIFAR-100 (gray),0.3,166,1.0,1,1
CIFAR-100 (gray),0.3,188,1.0,1,1
CIFAR-100 (gray),0.3,165,1.0,1,1
CIFAR-100 (gray),0.3,99,1.0,1,1
CIFAR-100 (gray),0.3,143,1.0,1,1
CIFAR-100 (gray),0.3,71,1.0,1,1
CIFAR-100 (gray),0.3,124,1.0,1,1
CIFAR-100 (gray),0.3,13,1.0,1,1
CIFAR-100 (gray),0.3,47,1.0,1,1
CIFAR-100 (gray),0.3,122,1.0,1,1
CIFAR-100 (gray),0.3,136,1.0,1,1
CIFAR-100 (gray),0.3,31,1.0,1,1
CIFAR-100 (gray),0.3,49,1.0,1,1
CIFAR-100 (gray),0.3,42,1.0,1,1
CIFAR-100 (gray),0.3,93,1.0,1,1
CIFAR-100 (gray),0.3,148,1.0,1,1
CIFAR-100 (gray),0.3,165,1.0,1,1
CIFAR-100 (gray),0.3,113,1.0,1,1
CIFAR-100 (gray),0.3,32,1.0,1,1
CIFAR-100 (gray),0.3,19,1.0,1,1
CIFAR-100 (gray),0.3,184,1.0,1,1
CIFAR-100 (gray),0.3,72,1.0,1,1
CIFAR-100 (gray),0.3,182,1.0,1,1
CIFAR-100 (gray),0.3,191,1.0,1,1
CIFAR-100 (gray),0.3,136,1.0,1,1
CIFAR-100 (gray),0.3,151,0.16666666666666666,0,1
CIFAR-100 (gray),0.3,163,1.0,1,1
CIFAR-100 (gray),0.3,25,1.0,1,1
CIFAR-100 (gray),0.3,63,0.2,0,1
CIFAR-100 (gray),0.3,108,1.0,1,1
CIFAR-100 (gray),0.3,93,1.0,1,1
CIFAR-100 (gray),0.3,170,1.0,1,1
CIFAR-100 (gray),0.3,163,1.0,1,1
CIFAR-100 (gray),0.3,133,1.0,1,1
CIFAR-100 (gray),0.3,10,0.18666666666666668,0,1
CIFAR-100 (gray),0.3,120,1.0,1,1
CIFAR-100 (gray),0.3,130,0.26,0,1
CIFAR-100 (gray),0.3,92,1.0,1,1
CIFAR-100 (gray),0.3,7,1.0,1,1
CIFAR-100 (gray),0.3,48,1.0,1,1
CIFAR-100 (gray),0.3,150,0.23333333333333334,0,1
CIFAR-100 (gray),0.3,151,1.0,1,1
CIFAR-100 (gray),0.3,160,1.0,1,1
CIFAR-100 (gray),0.3,67,1.0,1,1
CIFAR-100 (gray),0.3,129,1.0,1,1
CIFAR-100 (gray),0.3,96,1.0,1,1
CIFAR-100 (gray),0.3,64,1.0,1,1
CIFAR-100 (gray),0.3,112,1.0,1,1
CIFAR-100 (gray),0.3,149,1.0,1,1
CIFAR-100 (gray),0.3,89,1.0,1,1
CIFAR-100 (gray),0.3,161,1.0,1,1
CIFAR-100 (gray),0.3,142,0.24666666666666667,0,1
CIFAR-100 (gray),0.3,92,1.0,1,1
CIFAR-100 (gray),0.3,63,1.0,1,1
CIFAR-100 (gray),0.3,54,1.0,1,1
CIFAR-100 (gray),0.3,101,1.0,1,1
CIFAR-100 (gray),0.3,128,1.0,1,1
CIFAR-100 (gray),0.3,114,1.0,1,1
CIFAR-100 (gray),0.3,36,1.0,1,1
CIFAR-100 (gray),0.3,31,1.0,1,1
CIFAR-100 (gray),0.3,137,1.0,1,1
CIFAR-100 (gray),0.3,132,1.0,1,1
CIFAR-100 (gray),0.3,51,1.0,1,1
CIFAR-100 (gray),0.3,56,1.0,1,1
CIFAR-100 (gray),0.3,66,1.0,1,1
CIFAR-100 (gray),0.3,54,1.0,1,1
CIFAR-100 (gray),0.3,184,1.0,1,1
CIFAR-100 (gray),0.3,3,0.21333333333333335,0,1
CIFAR-100 (gray),0.3,118,1.0,1,1
CIFAR-100 (gray),0.3,159,1.0,1,1
CIFAR-100 (gray),0.3,28,1.0,1,1
CIFAR-100 (gray),0.3,177,1.0,1,1
CIFAR-100 (gray),0.3,98,1.0,1,1
CIFAR-100 (gray),0.3,148,0.18,0,1
CIFAR-100 (gray),0.3,30,1.0,1,1
CIFAR-100 (gray),0.3,110,1.0,1,1
CIFAR-100 (gray),0.3,137,1.0,1,1
CIFAR-100 (gray),0.3,133,1.0,1,1
CIFAR-100 (gray),0.3,62,1.0,1,1
CIFAR-100 (gray),0.3,105,1.0,1,1
CIFAR-100 (gray),0.3,65,1.0,1,1
CIFAR-100 (gray),0.3,94,1.0,1,1
CIFAR-100 (gray),0.3,0,1.0,1,1
CIFAR-100 (gray),0.3,43,1.0,1,1
CIFAR-100 (gray),0.3,174,1.0,1,1
CIFAR-100 (gray),0.3,58,0.24,0,1
CIFAR-100 (gray),0.3,18,0.22,0,1
CIFAR-100 (gray),0.3,1,0.24,0,1
CIFAR-100 (gray),0.3,74,1.0,1,1
CIFAR-100 (gray),0.3,40,1.0,1,1
CIFAR-100 (gray),0.3,118,1.0,1,1
CIFAR-100 (gray),0.3,119,1.0,1,1
CIFAR-100 (gray),0.3,41,1.0,1,1
CIFAR-100 (gray),0.3,53,0.21333333333333335,0,1
CIFAR-100 (gray),0.3,129,1.0,1,1
CIFAR-100 (gray),0.3,158,1.0,1,1
CIFAR-100 (gray),0.3,94,1.0,1,1
CIFAR-100 (gray),0.3,54,1.0,1,1
CIFAR-100 (gray),0.3,110,1.0,1,1
CIFAR-100 (gray),0.3,121,1.0,1,1
CIFAR-100 (gray),0.3,104,1.0,1,1
CIFAR-100 (gray),0.3,114,1.0,1,1
CIFAR-100 (gray),0.3,71,1.0,1,1
CIFAR-100 (gray),0.3,60,1.0,1,1
CIFAR-100 (gray),0.3,29,1.0,1,1
CIFAR-100 (gray),0.3,110,1.0,1,1
CIFAR-100 (gray),0.3,119,1.0,1,1
CIFAR-100 (gray),0.3,109,1.0,1,1
CIFAR-100 (gray),0.3,52,1.0,1,1
CIFAR-100 (gray),0.3,59,1.0,1,1
CIFAR-100 (gray),0.3,152,1.0,1,1
CIFAR-100 (gray),0.3,64,1.0,1,1
CIFAR-100 (gray),0.3,96,1.0,1,1
CIFAR-100 (gray),0.4,54,1.0,1,1
CIFAR-100 (gray),0.4,12,0.21333333333333335,0,1
CIFAR-100 (gray),0.4,68,0.2,0,1
CIFAR-100 (gray),0.4,163,1.0,1,1
CIFAR-100 (gray),0.4,195,0.18666666666666668,0,1
CIFAR-100 (gray),0.4,103,0.21333333333333335,0,1
CIFAR-100 (gray),0.4,189,0.23333333333333334,0,1
CIFAR-100 (gray),0.4,90,0.25333333333333335,0,1
CIFAR-100 (gray),0.4,69,1.0,1,1
CIFAR-100 (gray),0.4,169,1.0,1,1
CIFAR-100 (gray),0.4,25,1.0,1,1
CIFAR-100 (gray),0.4,112,1.0,1,1
CIFAR-100 (gray),0.4,152,1.0,1,1
CIFAR-100 (gray),0.4,141,0.17333333333333334,0,1
CIFAR-100 (gray),0.4,188,1.0,1,1
CIFAR-100 (gray),0.4,124,1.0,1,1
CIFAR-100 (gray),0.4,168,1.0,1,1
CIFAR-100 (gray),0.4,92,1.0,1,1
CIFAR-100 (gray),0.4,54,0.19333333333333333,0,1
CIFAR-100 (gray),0.4,99,0.18,0,1
CIFAR-100 (gray),0.4,64,1.0,1,1
CIFAR-100 (gray),0.4,98,0.26,0,1
CIFAR-100 (gray),0.4,77,1.0,1,1
CIFAR-100 (gray),0.4,15,0.2,0,1
CIFAR-100 (gray),0.4,37,1.0,1,1
CIFAR-100 (gray),0.4,98,1.0,1,1
CIFAR-100 (gray),0.4,58,0.2,0,1
CIFAR-100 (gray),0.4,151,1.0,1,1
CIFAR-100 (gray),0.4,44,1.0,1,1
CIFAR-100 (gray),0.4,28,1.0,1,1
CIFAR-100 (gray),0.4,172,1.0,1,1
CIFAR-100 (gray),0.4,116,1.0,1,1
CIFAR-100 (gray),0.4,86,1.0,1,1
CIFAR-100 (gray),0.4,16,0.18666666666666668,0,1
CIFAR-100 (gray),0.4,69,1.0,1,1
CIFAR-100 (gray),0.4,130,0.17333333333333334,0,1
CIFAR-100 (gray),0.4,162,0.2733333333333333,0,1
CIFAR-100 (gray),0.4,168,0.16,0,1
CIFAR-100 (gray),0.4,54,1.0,1,1
CIFAR-100 (gray),0.4,181,0.19333333333333333,0,1
CIFAR-100 (gray),0.4,34,1.0,1,1
CIFAR-100 (gray),0.4,35,0.2,0,1
CIFAR-100 (gray),0.4,131,0.22,0,1
CIFAR-100 (gray),0.4,117,1.0,1,1
CIFAR-100 (gray),0.4,47,0.24,0,1
CIFAR-100 (gray),0.4,105,1.0,1,1
CIFAR-100 (gray),0.4,193,1.0,1,1
CIFAR-100 (gray),0.4,128,0.22666666666666666,0,1
CIFAR-100 (gray),0.4,177,0.15333333333333332,0,1
CIFAR-100 (gray),0.4,188,0.18666666666666668,0,1
CIFAR-100 (gray),0.4,187,0.19333333333333333,0,1
CIFAR-100 (gray),0.4,24,1.0,1,1
CIFAR-100 (gray),0.4,25,1.0,1,1
CIFAR-100 (gray),0.4,146,1.0,1,1
CIFAR-100 (gray),0.4,139,0.2,0,1
CIFAR-100 (gray),0.4,75,0.22666666666666666,0,1
CIFAR-100 (gray),0.4,96,0.21333333333333335,0,1
CIFAR-100 (gray),0.4,92,1.0,1,1
CIFAR-100 (gray),0.4,161,1.0,1,1
CIFAR-100 (gray),0.4,170,1.0,1,1
CIFAR-100 (gray),0.4,74,1.0,1,1
CIFAR-100 (gray),0.4,59,1.0,1,1
CIFAR-100 (gray),0.4,103,1.0,1,1
CIFAR-100 (gray),0.4,41,1.0,1,1
CIFAR-100 (gray),0.4,84,1.0,1,1
CIFAR-100 (gray),0.4,151,0.16666666666666666,0,1
CIFAR-100 (gray),0.4,86,0.18666666666666668,0,1
CIFAR-100 (gray),0.4,144,0.21333333333333335,0,1
CIFAR-100 (gray),0.4,167,1.0,1,1
CIFAR-100 (gray),0.4,53,1.0,1,1
CIFAR-100 (gray),0.4,81,0.18666666666666668,0,1
CIFAR-100 (gray),0.4,36,1.0,1,1
CIFAR-100 (gray),0.4,51,0.2,0,1
CIFAR-100 (gray),0.4,134,0.2866666666666667,0,1
CIFAR-100 (gray),0.4,132,1.0,1,1
CIFAR-100 (gray),0.4,120,1.0,1,1
CIFAR-100 (gray),0.4,16,1.0,1,1
CIFAR-100 (gray),0.4,192,0.20666666666666667,0,1
CIFAR-100 (gray),0.4,154,1.0,1,1
CIFAR-100 (gray),0.4,77,1.0,1,1
CIFAR-100 (gray),0.4,57,1.0,1,1
CIFAR-100 (gray),0.4,57,1.0,1,1
CIFAR-100 (gray),0.4,132,1.0,1,1
CIFAR-100 (gray),0.4,175,1.0,1,1
CIFAR-100 (gray),0.4,149,1.0,1,1
CIFAR-100 (gray),0.4,175,0.24,0,1
CIFAR-100 (gray),0.4,19,0.21333333333333335,0,1
CIFAR-100 (gray),0.4,39,1.0,1,1
CIFAR-100 (gray),0.4,69,1.0,1,1
CIFAR-100 (gray),0.4,38,1.0,1,1
CIFAR-100 (gray),0.4,199,1.0,1,1
CIFAR-100 (gray),0.4,84,1.0,1,1
CIFAR-100 (gray),0.4,177,0.17333333333333334,0,1
CIFAR-100 (gray),0.4,0,1.0,1,1
CIFAR-100 (gray),0.4,30,1.0,1,1
CIFAR-100 (gray),0.4,27,0.22,0,1
CIFAR-100 (gray),0.4,57,1.0,1,1
CIFAR-100 (gray),0.4,179,0.19333333333333333,0,1
CIFAR-100 (gray),0.4,195,0.17333333333333334,0,1
CIFAR-100 (gray),0.4,4,1.0,1,1
CIFAR-100 (gray),0.4,16,1.0,1,1
CIFAR-100 (gray),0.4,193,1.0,1,1
CIFAR-100 (gray),0.4,41,1.0,1,1
CIFAR-100 (gray),0.4,27,1.0,1,1
CIFAR-100 (gray),0.4,23,0.15333333333333332,0,1
CIFAR-100 (gray),0.4,181,0.19333333333333333,0,1
CIFAR-100 (gray),0.4,26,0.20666666666666667,0,1
CIFAR-100 (gray),0.4,67,1.0,1,0
CIFAR-100 (gray),0.4,194,1.0,1,1
CIFAR-100 (gray),0.4,74,1.0,1,1
CIFAR-100 (gray),0.4,111,1.0,1,1
CIFAR-100 (gray),0.4,136,1.0,1,1
CIFAR-100 (gray),0.4,4,0.16,0,1
CIFAR-100 (gray),0.4,134,1.0,1,1
CIFAR-100 (gray),0.4,45,1.0,1,1
CIFAR-100 (gray),0.4,102,1.0,1,1
CIFAR-100 (gray),0.4,81,1.0,1,1
CIFAR-100 (gray),0.4,193,1.0,1,1
CIFAR-100 (gray),0.4,126,0.28,0,1
CIFAR-100 (gray),0.4,188,1.0,1,1
CIFAR-100 (gray),0.4,40,1.0,1,1
CIFAR-100 (gray),0.4,116,1.0,1,1
CIFAR-100 (gray),0.4,68,1.0,1,1
CIFAR-100 (gray),0.4,62,0.19333333333333333,0,1
CIFAR-100 (gray),0.4,22,1.0,1,1
CIFAR-100 (gray),0.4,54,1.0,1,1
CIFAR-100 (gray),0.4,166,0.21333333333333335,0,1
CIFAR-100 (gray),0.4,2,1.0,1,1
CIFAR-100 (gray),0.4,121,1.0,1,1
CIFAR-100 (gray),0.4,142,1.0,1,1
CIFAR-100 (gray),0.4,111,0.20666666666666667,0,1
CIFAR-100 (gray),0.4,152,1.0,1,1
CIFAR-100 (gray),0.4,25,1.0,1,1
CIFAR-100 (gray),0.4,16,1.0,1,1
CIFAR-100 (gray),0.4,69,1.0,1,1
CIFAR-100 (gray),0.4,0,1.0,1,1
CIFAR-100 (gray),0.4,110,1.0,1,1
CIFAR-100 (gray),0.4,77,1.0,1,1
CIFAR-100 (gray),0.4,129,0.23333333333333334,0,1
CIFAR-100 (gray),0.4,103,1.0,1,1
CIFAR-100 (gray),0.4,142,1.0,1,1
CIFAR-100 (gray),0.4,198,1.0,1,1
CIFAR-100 (gray),0.4,84,0.19333333333333333,0,1
CIFAR-100 (gray),0.4,135,1.0,1,1
CIFAR-100 (gray),0.4,94,1.0,1,1
CIFAR-100 (gray),0.4,33,1.0,1,1
CIFAR-100 (gray),0.4,191,1.0,1,1
CIFAR-100 (gray),0.4,74,1.0,1,1
CIFAR-100 (gray),0.4,146,1.0,1,1
CIFAR-100 (gray),0.4,70,0.20666666666666667,0,1
CIFAR-100 (gray),0.4,154,1.0,1,1
CIFAR-100 (gray),0.4,111,0.15333333333333332,0,1
CIFAR-100 (gray),0.4,157,1.0,1,1
CIFAR-100 (gray),0.4,155,1.0,1,1
CIFAR-100 (gray),0.4,100,1.0,1,1
CIFAR-100 (gray),0.4,115,1.0,1,1
CIFAR-100 (gray),0.4,184,1.0,1,1
CIFAR-100 (gray),0.4,83,1.0,1,1
CIFAR-100 (gray),0.4,89,0.20666666666666667,0,1
CIFAR-100 (gray),0.4,69,1.0,1,1
CIFAR-100 (gray),0.4,152,0.18666666666666668,0,1
CIFAR-100 (gray),0.4,42,1.0,1,1
CIFAR-100 (gray),0.4,29,1.0,1,1
CIFAR-100 (gray),0.4,145,0.18,0,1
CIFAR-100 (gray),0.4,78,0.16666666666666666,0,1
CIFAR-100 (gray),0.4,135,0.21333333333333335,0,1
CIFAR-100 (gray),0.4,11,1.0,1,1
CIFAR-100 (gray),0.4,72,0.16,0,1
CIFAR-100 (gray),0.4,65,1.0,1,1
CIFAR-100 (gray),0.4,169,1.0,1,1
CIFAR-100 (gray),0.4,182,1.0,1,1
CIFAR-100 (gray),0.4,175,1.0,1,1
CIFAR-100 (gray),0.4,50,1.0,1,1
CIFAR-100 (gray),0.4,164,0.14,0,1
CIFAR-100 (gray),0.4,8,0.18,0,1
CIFAR-100 (gray),0.4,20,1.0,1,1
CIFAR-100 (gray),0.4,199,1.0,1,1
CIFAR-100 (gray),0.4,135,1.0,1,1
CIFAR-100 (gray),0.4,104,1.0,1,1
CIFAR-100 (gray),0.4,109,0.16,0,1
CIFAR-100 (gray),0.4,117,1.0,1,1
CIFAR-100 (gray),0.4,16,0.2,0,1
CIFAR-100 (gray),0.4,140,1.0,1,1
CIFAR-100 (gray),0.4,3,1.0,1,1
CIFAR-100 (gray),0.4,66,1.0,1,1
CIFAR-100 (gray),0.4,128,1.0,1,1
CIFAR-100 (gray),0.4,13,1.0,1,1
CIFAR-100 (gray),0.4,191,1.0,1,1
CIFAR-100 (gray),0.4,184,1.0,1,1
CIFAR-100 (gray),0.4,10,1.0,1,1
CIFAR-100 (gray),0.4,150,1.0,1,1
CIFAR-100 (gray),0.4,10,0.16,0,1
CIFAR-100 (gray),0.4,80,1.0,1,1
CIFAR-100 (gray),0.4,158,1.0,1,1
CIFAR-100 (gray),0.4,44,0.21333333333333335,0,1
CIFAR-100 (gray),0.4,157,0.22,0,1
CIFAR-100 (gray),0.4,180,1.0,1,1
CIFAR-100 (gray),0.4,95,1.0,1,1
CIFAR-100 (gray),0.4,83,1.0,1,1
CIFAR-100 (gray),0.4,60,0.18666666666666668,0,1
CIFAR-100 (gray),0.5,187,0.18,0,1
CIFAR-100 (gray),0.5,12,1.0,1,1
CIFAR-100 (gray),0.5,119,0.23333333333333334,0,1
CIFAR-100 (gray),0.5,83,1.0,1,1
CIFAR-100 (gray),0.5,52,1.0,1,1
CIFAR-100 (gray),0.5,165,1.0,1,1
CIFAR-100 (gray),0.5,43,0.17333333333333334,0,1
CIFAR-100 (gray),0.5,164,1.0,1,1
CIFAR-100 (gray),0.5,96,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,62,1.0,1,1
CIFAR-100 (gray),0.5,93,0.23333333333333334,0,1
CIFAR-100 (gray),0.5,195,0.24,0,1
CIFAR-100 (gray),0.5,133,0.22,0,1
CIFAR-100 (gray),0.5,32,0.18666666666666668,0,1
CIFAR-100 (gray),0.5,97,0.16666666666666666,0,1
CIFAR-100 (gray),0.5,32,1.0,1,1
CIFAR-100 (gray),0.5,165,1.0,1,1
CIFAR-100 (gray),0.5,150,0.22,0,1
CIFAR-100 (gray),0.5,186,1.0,1,1
CIFAR-100 (gray),0.5,83,0.16666666666666666,0,1
CIFAR-100 (gray),0.5,6,0.20666666666666667,0,0
CIFAR-100 (gray),0.5,182,0.2733333333333333,0,1
CIFAR-100 (gray),0.5,72,0.22666666666666666,0,1
CIFAR-100 (gray),0.5,59,0.24666666666666667,0,1
CIFAR-100 (gray),0.5,2,0.25333333333333335,0,1
CIFAR-100 (gray),0.5,44,1.0,1,1
CIFAR-100 (gray),0.5,181,1.0,1,1
CIFAR-100 (gray),0.5,101,1.0,1,1
CIFAR-100 (gray),0.5,30,0.22666666666666666,0,1
CIFAR-100 (gray),0.5,147,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,13,0.23333333333333334,0,1
CIFAR-100 (gray),0.5,118,0.18666666666666668,0,1
CIFAR-100 (gray),0.5,199,0.14,0,1
CIFAR-100 (gray),0.5,190,0.19333333333333333,0,1
CIFAR-100 (gray),0.5,11,0.15333333333333332,0,1
CIFAR-100 (gray),0.5,19,0.22,0,1
CIFAR-100 (gray),0.5,44,1.0,1,1
CIFAR-100 (gray),0.5,83,0.25333333333333335,0,1
CIFAR-100 (gray),0.5,32,0.17333333333333334,0,0
CIFAR-100 (gray),0.5,89,0.2866666666666667,0,1
CIFAR-100 (gray),0.5,171,1.0,1,1
CIFAR-100 (gray),0.5,62,1.0,1,1
CIFAR-100 (gray),0.5,48,1.0,1,1
CIFAR-100 (gray),0.5,40,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,9,0.21333333333333335,0,0
CIFAR-100 (gray),0.5,16,0.19333333333333333,0,1
CIFAR-100 (gray),0.5,82,0.16666666666666666,0,1
CIFAR-100 (gray),0.5,93,0.23333333333333334,0,1
CIFAR-100 (gray),0.5,35,1.0,1,1
CIFAR-100 (gray),0.5,39,1.0,1,1
CIFAR-100 (gray),0.5,126,1.0,1,1
CIFAR-100 (gray),0.5,1,0.21333333333333335,0,1
CIFAR-100 (gray),0.5,161,1.0,1,1
CIFAR-100 (gray),0.5,154,1.0,1,1
CIFAR-100 (gray),0.5,66,0.19333333333333333,0,1
CIFAR-100 (gray),0.5,142,0.22666666666666666,0,1
CIFAR-100 (gray),0.5,40,0.15333333333333332,0,1
CIFAR-100 (gray),0.5,107,0.24666666666666667,0,1
CIFAR-100 (gray),0.5,81,1.0,1,1
CIFAR-100 (gray),0.5,65,0.24666666666666667,0,0
CIFAR-100 (gray),0.5,184,0.21333333333333335,0,1
CIFAR-100 (gray),0.5,145,1.0,1,1
CIFAR-100 (gray),0.5,96,1.0,1,1
CIFAR-100 (gray),0.5,194,0.16666666666666666,0,1
CIFAR-100 (gray),0.5,77,0.19333333333333333,0,1
CIFAR-100 (gray),0.5,39,1.0,1,1
CIFAR-100 (gray),0.5,45,0.21333333333333335,0,1
CIFAR-100 (gray),0.5,122,0.17333333333333334,0,1
CIFAR-100 (gray),0.5,74,1.0,1,1
CIFAR-100 (gray),0.5,101,0.14666666666666667,0,1
CIFAR-100 (gray),0.5,68,0.2,0,1
CIFAR-100 (gray),0.5,146,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,196,0.25333333333333335,0,1
CIFAR-100 (gray),0.5,161,0.21333333333333335,0,1
CIFAR-100 (gray),0.5,32,0.16,0,1
CIFAR-100 (gray),0.5,144,1.0,1,1
CIFAR-100 (gray),0.5,146,1.0,1,1
CIFAR-100 (gray),0.5,125,0.22,0,1
CIFAR-100 (gray),0.5,39,0.26666666666666666,0,1
CIFAR-100 (gray),0.5,55,0.26,0,1
CIFAR-100 (gray),0.5,145,0.22,0,1
CIFAR-100 (gray),0.5,178,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,115,1.0,1,1
CIFAR-100 (gray),0.5,125,0.2733333333333333,0,1
CIFAR-100 (gray),0.5,127,0.18,0,0
CIFAR-100 (gray),0.5,23,1.0,1,1
CIFAR-100 (gray),0.5,4,0.22666666666666666,0,1
CIFAR-100 (gray),0.5,195,0.22666666666666666,0,1
CIFAR-100 (gray),0.5,35,0.21333333333333335,0,1
CIFAR-100 (gray),0.5,88,0.18666666666666668,0,1
CIFAR-100 (gray),0.5,39,1.0,1,1
CIFAR-100 (gray),0.5,145,0.16,0,1
CIFAR-100 (gray),0.5,15,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,138,1.0,1,1
CIFAR-100 (gray),0.5,196,0.2,0,1
CIFAR-100 (gray),0.5,176,1.0,1,1
CIFAR-100 (gray),0.5,80,1.0,1,1
CIFAR-100 (gray),0.5,118,0.16666666666666666,0,1
CIFAR-100 (gray),0.5,20,0.22666666666666666,0,1
CIFAR-100 (gray),0.5,180,1.0,1,1
CIFAR-100 (gray),0.5,199,0.19333333333333333,0,1
CIFAR-100 (gray),0.5,21,0.18666666666666668,0,1
CIFAR-100 (gray),0.5,135,0.22666666666666666,0,1
CIFAR-100 (gray),0.5,40,0.17333333333333334,0,1
CIFAR-100 (gray),0.5,137,0.2,0,1
CIFAR-100 (gray),0.5,47,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,85,0.22,0,1
CIFAR-100 (gray),0.5,66,1.0,1,1
CIFAR-100 (gray),0.5,114,0.2733333333333333,0,1
CIFAR-100 (gray),0.5,166,0.21333333333333335,0,1
CIFAR-100 (gray),0.5,108,1.0,1,1
CIFAR-100 (gray),0.5,140,0.19333333333333333,0,1
CIFAR-100 (gray),0.5,83,0.2,0,1
CIFAR-100 (gray),0.5,95,1.0,1,1
CIFAR-100 (gray),0.5,39,0.24666666666666667,0,0
CIFAR-100 (gray),0.5,128,1.0,1,1
CIFAR-100 (gray),0.5,79,0.2733333333333333,0,1
CIFAR-100 (gray),0.5,15,1.0,1,1
CIFAR-100 (gray),0.5,26,0.26666666666666666,0,0
CIFAR-100 (gray),0.5,116,0.23333333333333334,0,1
CIFAR-100 (gray),0.5,135,1.0,1,1
CIFAR-100 (gray),0.5,49,0.20666666666666667,0,0
CIFAR-100 (gray),0.5,86,1.0,1,1
CIFAR-100 (gray),0.5,176,0.24,0,1
CIFAR-100 (gray),0.5,157,0.16,0,1
CIFAR-100 (gray),0.5,98,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,155,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,37,1.0,1,1
CIFAR-100 (gray),0.5,137,0.18,0,1
CIFAR-100 (gray),0.5,16,1.0,1,1
CIFAR-100 (gray),0.5,83,1.0,1,1
CIFAR-100 (gray),0.5,196,0.20666666666666667,0,1
CIFAR-100 (gray),0.5,89,1.0,1,1
